yr,month,rain,run
2015,02,31.456438807072118,ED2_wet
2015,03,40.3132134641055,ED2_wet
2015,04,54.04767930158414,ED2_wet
2015,05,228.55829999316484,ED2_wet
2015,06,296.98309355881065,ED2_wet
2015,07,336.47702978923917,ED2_wet
2015,08,169.34357767459005,ED2_wet
2015,09,212.51172828488052,ED2_wet
2015,10,284.94292739778757,ED2_wet
2015,11,643.8181308098137,ED2_wet
2015,12,489.67920751310885,ED2_wet
2016,01,17.001355791580863,ED2_wet
2016,02,60.251757624791935,ED2_wet
2016,03,65.20523734507151,ED2_wet
2016,04,129.07368099549785,ED2_wet
2016,05,173.93395837862045,ED2_wet
2016,06,320.34860879648477,ED2_wet
2016,07,368.209490692243,ED2_wet
2016,08,365.94924218952656,ED2_wet
2016,09,247.73053997196257,ED2_wet
2016,10,332.3666366748512,ED2_wet
2016,11,543.3909296058118,ED2_wet
2016,12,924.9038522131741,ED2_wet
2017,01,90.85726593621075,ED2_wet
2017,02,31.456438807072118,ED2_wet
2017,03,40.3132134641055,ED2_wet
2017,04,54.04767930158414,ED2_wet
2017,05,228.55829999316484,ED2_wet
2017,06,296.98309355881065,ED2_wet
2017,07,336.47702978923917,ED2_wet
2017,08,169.34357767459005,ED2_wet
2017,09,212.51172828488052,ED2_wet
2017,10,284.94292739778757,ED2_wet
2017,11,643.8181308098137,ED2_wet
2017,12,489.67920751310885,ED2_wet
2018,01,17.001355791580863,ED2_wet
2018,02,58.46185993286781,ED2_wet
2018,03,65.20523734507151,ED2_wet
2018,04,129.07368099549785,ED2_wet
2018,05,173.93395837862045,ED2_wet
2018,06,320.34860879648477,ED2_wet
2018,07,368.209490692243,ED2_wet
2018,08,365.94924218952656,ED2_wet
2018,09,247.73053997196257,ED2_wet
2018,10,332.3666366748512,ED2_wet
2018,11,543.3909296058118,ED2_wet
2018,12,924.9038522131741,ED2_wet
2019,01,90.85726593621075,ED2_wet
2019,02,31.456438807072118,ED2_wet
2019,03,40.3132134641055,ED2_wet
2019,04,54.04767930158414,ED2_wet
2019,05,228.55829999316484,ED2_wet
2019,06,296.98309355881065,ED2_wet
2019,07,336.47702978923917,ED2_wet
2019,08,169.34357767459005,ED2_wet
2019,09,212.51172828488052,ED2_wet
2019,10,284.94292739778757,ED2_wet
2019,11,643.8181308098137,ED2_wet
2019,12,489.67920751310885,ED2_wet
2020,01,17.001355791580863,ED2_wet
2020,02,60.251757624791935,ED2_wet
2020,03,65.20523734507151,ED2_wet
2020,04,129.07368099549785,ED2_wet
2020,05,173.93395837862045,ED2_wet
2020,06,320.34860879648477,ED2_wet
2020,07,368.209490692243,ED2_wet
2020,08,365.94924218952656,ED2_wet
2020,09,247.73053997196257,ED2_wet
2020,10,332.3666366748512,ED2_wet
2020,11,543.3909296058118,ED2_wet
2020,12,924.9038522131741,ED2_wet
2021,01,90.85726593621075,ED2_wet
2021,02,31.456438807072118,ED2_wet
2021,03,40.3132134641055,ED2_wet
2021,04,54.04767930158414,ED2_wet
2021,05,228.55829999316484,ED2_wet
2021,06,296.98309355881065,ED2_wet
2021,07,336.47702978923917,ED2_wet
2021,08,169.34357767459005,ED2_wet
2021,09,212.51172828488052,ED2_wet
2021,10,284.94292739778757,ED2_wet
2021,11,643.8181308098137,ED2_wet
2021,12,489.67920751310885,ED2_wet
2022,01,17.001355791580863,ED2_wet
2022,02,58.46185993286781,ED2_wet
2022,03,65.20523734507151,ED2_wet
2022,04,129.07368099549785,ED2_wet
2022,05,173.93395837862045,ED2_wet
2022,06,320.34860879648477,ED2_wet
2022,07,368.209490692243,ED2_wet
2022,08,365.94924218952656,ED2_wet
2022,09,247.73053997196257,ED2_wet
2022,10,332.3666366748512,ED2_wet
2022,11,543.3909296058118,ED2_wet
2022,12,924.9038522131741,ED2_wet
2023,01,90.85726593621075,ED2_wet
2023,02,31.456438807072118,ED2_wet
2023,03,40.3132134641055,ED2_wet
2023,04,54.04767930158414,ED2_wet
2023,05,228.55829999316484,ED2_wet
2023,06,296.98309355881065,ED2_wet
2023,07,336.47702978923917,ED2_wet
2023,08,169.34357767459005,ED2_wet
2023,09,212.51172828488052,ED2_wet
2023,10,284.94292739778757,ED2_wet
2023,11,643.8181308098137,ED2_wet
2023,12,489.67920751310885,ED2_wet
2024,01,17.001355791580863,ED2_wet
2024,02,60.251757624791935,ED2_wet
2024,03,65.20523734507151,ED2_wet
2024,04,129.07368099549785,ED2_wet
2024,05,173.93395837862045,ED2_wet
2024,06,320.34860879648477,ED2_wet
2024,07,368.209490692243,ED2_wet
2024,08,365.94924218952656,ED2_wet
2024,09,247.73053997196257,ED2_wet
2024,10,332.3666366748512,ED2_wet
2024,11,543.3909296058118,ED2_wet
2024,12,924.9038522131741,ED2_wet
2025,01,90.85726593621075,ED2_wet
2025,02,31.456438807072118,ED2_wet
2025,03,40.3132134641055,ED2_wet
2025,04,54.04767930158414,ED2_wet
2025,05,228.55829999316484,ED2_wet
2025,06,296.98309355881065,ED2_wet
2025,07,336.47702978923917,ED2_wet
2025,08,169.34357767459005,ED2_wet
2025,09,212.51172828488052,ED2_wet
2025,10,284.94292739778757,ED2_wet
2025,11,643.8181308098137,ED2_wet
2025,12,489.67920751310885,ED2_wet
2026,01,17.001355791580863,ED2_wet
2026,02,58.46185993286781,ED2_wet
2026,03,65.20523734507151,ED2_wet
2026,04,129.07368099549785,ED2_wet
2026,05,173.93395837862045,ED2_wet
2026,06,320.34860879648477,ED2_wet
2026,07,368.209490692243,ED2_wet
2026,08,365.94924218952656,ED2_wet
2026,09,247.73053997196257,ED2_wet
2026,10,332.3666366748512,ED2_wet
2026,11,543.3909296058118,ED2_wet
2026,12,924.9038522131741,ED2_wet
2027,01,90.85726593621075,ED2_wet
2027,02,31.456438807072118,ED2_wet
2027,03,40.3132134641055,ED2_wet
2027,04,54.04767930158414,ED2_wet
2027,05,228.55829999316484,ED2_wet
2027,06,296.98309355881065,ED2_wet
2027,07,336.47702978923917,ED2_wet
2027,08,169.34357767459005,ED2_wet
2027,09,212.51172828488052,ED2_wet
2027,10,284.94292739778757,ED2_wet
2027,11,643.8181308098137,ED2_wet
2027,12,489.67920751310885,ED2_wet
2028,01,17.001355791580863,ED2_wet
2028,02,60.251757624791935,ED2_wet
2028,03,65.20523734507151,ED2_wet
2028,04,129.07368099549785,ED2_wet
2028,05,173.93395837862045,ED2_wet
2028,06,320.34860879648477,ED2_wet
2028,07,368.209490692243,ED2_wet
2028,08,365.94924218952656,ED2_wet
2028,09,247.73053997196257,ED2_wet
2028,10,332.3666366748512,ED2_wet
2028,11,543.3909296058118,ED2_wet
2028,12,924.9038522131741,ED2_wet
2029,01,90.85726593621075,ED2_wet
2029,02,31.456438807072118,ED2_wet
2029,03,40.3132134641055,ED2_wet
2029,04,54.04767930158414,ED2_wet
2029,05,228.55829999316484,ED2_wet
2029,06,296.98309355881065,ED2_wet
2029,07,336.47702978923917,ED2_wet
2029,08,169.34357767459005,ED2_wet
2029,09,212.51172828488052,ED2_wet
2029,10,284.94292739778757,ED2_wet
2029,11,643.8181308098137,ED2_wet
2029,12,489.67920751310885,ED2_wet
2030,01,17.001355791580863,ED2_wet
2030,02,58.46185993286781,ED2_wet
2030,03,65.20523734507151,ED2_wet
2030,04,129.07368099549785,ED2_wet
2030,05,173.93395837862045,ED2_wet
2030,06,320.34860879648477,ED2_wet
2030,07,368.209490692243,ED2_wet
2030,08,365.94924218952656,ED2_wet
2030,09,247.73053997196257,ED2_wet
2030,10,332.3666366748512,ED2_wet
2030,11,543.3909296058118,ED2_wet
2030,12,924.9038522131741,ED2_wet
2031,01,90.85726593621075,ED2_wet
2031,02,31.456438807072118,ED2_wet
2031,03,40.3132134641055,ED2_wet
2031,04,54.04767930158414,ED2_wet
2031,05,228.55829999316484,ED2_wet
2031,06,296.98309355881065,ED2_wet
2031,07,336.47702978923917,ED2_wet
2031,08,169.34357767459005,ED2_wet
2031,09,212.51172828488052,ED2_wet
2031,10,284.94292739778757,ED2_wet
2031,11,643.8181308098137,ED2_wet
2031,12,489.67920751310885,ED2_wet
2032,01,17.001355791580863,ED2_wet
2032,02,60.251757624791935,ED2_wet
2032,03,65.20523734507151,ED2_wet
2032,04,129.07368099549785,ED2_wet
2032,05,173.93395837862045,ED2_wet
2032,06,320.34860879648477,ED2_wet
2032,07,368.209490692243,ED2_wet
2032,08,365.94924218952656,ED2_wet
2032,09,247.73053997196257,ED2_wet
2032,10,332.3666366748512,ED2_wet
2032,11,543.3909296058118,ED2_wet
2032,12,924.9038522131741,ED2_wet
2033,01,90.85726593621075,ED2_wet
2033,02,31.456438807072118,ED2_wet
2033,03,40.3132134641055,ED2_wet
2033,04,54.04767930158414,ED2_wet
2033,05,228.55829999316484,ED2_wet
2033,06,296.98309355881065,ED2_wet
2033,07,336.47702978923917,ED2_wet
2033,08,169.34357767459005,ED2_wet
2033,09,212.51172828488052,ED2_wet
2033,10,284.94292739778757,ED2_wet
2033,11,643.8181308098137,ED2_wet
2033,12,489.67920751310885,ED2_wet
2034,01,17.001355791580863,ED2_wet
2034,02,58.46185993286781,ED2_wet
2034,03,65.20523734507151,ED2_wet
2034,04,129.07368099549785,ED2_wet
2034,05,173.93395837862045,ED2_wet
2034,06,320.34860879648477,ED2_wet
2034,07,368.209490692243,ED2_wet
2034,08,365.94924218952656,ED2_wet
2034,09,247.73053997196257,ED2_wet
2034,10,332.3666366748512,ED2_wet
2034,11,543.3909296058118,ED2_wet
2034,12,924.9038522131741,ED2_wet
2035,01,90.85726593621075,ED2_wet
2035,02,31.456438807072118,ED2_wet
2035,03,40.3132134641055,ED2_wet
2035,04,54.04767930158414,ED2_wet
2035,05,228.55829999316484,ED2_wet
2035,06,296.98309355881065,ED2_wet
2035,07,336.47702978923917,ED2_wet
2035,08,169.34357767459005,ED2_wet
2035,09,212.51172828488052,ED2_wet
2035,10,284.94292739778757,ED2_wet
2035,11,643.8181308098137,ED2_wet
2035,12,489.67920751310885,ED2_wet
